,userId,movieId,trailer_recommended,loginId,youtubeTrailerId,positionInList,action,tstamp
5549,284130,7375,True,,,,,
5550,284130,54276,True,,,,,
5551,284130,104863,True,,,,,
5552,284130,74946,True,,,,,
5553,261179,5060,True,,,,,
5554,261179,100044,True,,,,,
5555,295791,1625,True,,,,,
5556,304828,4226,True,,,,,
5557,295791,115713,True,XRSmBqN,adu1-APxvMg,0.0,RatedMovie,2017-04-25 20:35:06
5558,300468,8666,True,,,,,
5559,300468,156371,True,,,,,
5560,300468,3006,True,,,,,
5561,300468,141688,True,,,,,
5562,300468,95207,True,,,,,
5563,300468,113348,True,,,,,
5564,300468,112804,True,,,,,
5565,300468,42011,True,,,,,
5566,300468,2915,True,,,,,
5567,300468,1674,True,,,,,
5568,300468,5060,True,,,,,
5569,284130,7347,True,,,,,
5570,284130,216,True,,,,,
5571,284130,5673,True,,,,,
5572,304861,146309,True,,,,,
5573,304861,59387,True,,,,,
5574,304861,7147,True,,,,,
5575,304861,84952,True,,,,,
5576,304861,31364,True,,,,,
5577,304861,86781,True,,,,,
5578,304861,5959,True,,,,,
5579,302656,6953,True,,,,,
5580,302656,4239,True,,,,,
5581,302656,5015,True,,,,,
5582,302656,91077,True,,,,,
5583,302656,89864,True,,,,,
5584,302656,84242,True,,,,,
5585,302656,7361,True,,,,,
5586,302656,72011,True,,,,,
5587,302656,69757,True,,,,,
5588,302656,64839,True,,,,,
5589,304828,296,True,,,,,
5590,304828,2997,True,,,,,
5591,304828,778,True,,,,,
5592,304828,2858,True,,,,,
5593,304828,4979,True,,,,,
5594,304828,50,True,,,,,
5595,304828,1193,True,,,,,
5596,304828,31410,True,,,,,
5597,304828,1208,True,,,,,
5598,304828,1204,True,,,,,
5599,304828,1222,True,,,,,
5600,304828,1682,True,,,,,
5601,304828,2692,True,,,,,
5602,304828,44195,True,,,,,
5603,261433,3324,True,,,,,
5604,261433,8918,True,,,,,
5605,261433,4773,True,,,,,
5606,261433,55020,True,,,,,
5607,261433,5265,True,,,,,
5608,261433,66509,True,,,,,
5609,261433,1484,True,,,,,
5610,261433,61678,True,,,,,
5611,261433,1098,True,,,,,
5612,261433,27716,True,,,,,
5613,261433,77421,True,,,,,
5614,261433,71248,True,,,,,
5615,261433,7139,True,,,,,
5616,261433,55247,True,,,,,
5617,261433,72011,True,,,,,
5618,261433,56333,True,,,,,
5619,261433,102194,True,,,,,
5620,304894,142488,True,,,,,
5621,304894,55118,True,,,,,
5622,304337,2858,True,,,,,
5623,250556,88163,True,,,,,
5624,250556,114762,True,,,,,
5625,304352,1894,True,,,,,
5626,298644,2959,True,,,,,
5627,298644,750,True,,,,,
5628,304861,85414,True,,,,,
5629,304861,84954,True,,,,,
5630,298834,47202,True,,,,,
5631,298834,72011,True,,,,,
5632,231869,104879,True,,,,,
5633,304861,90746,True,,,,,
5634,304861,102720,True,,,,,
5635,304861,76093,True,,,,,
5636,304861,7451,True,,,,,
5637,250556,162590,True,,,,,
5638,304025,63082,True,,,,,
5639,304993,159717,True,,,,,
5640,304993,156387,True,,,,,
5641,304993,164175,True,,,,,
5642,304993,161922,True,,,,,
5643,304993,159717,True,,,,,
5644,304993,156387,True,,,,,
5645,304993,155392,True,,,,,
5646,304993,152970,True,,,,,
5647,304993,128512,True,,,,,
5648,304993,143257,True,,,,,
5649,304993,127206,True,,,,,
5650,304211,159193,True,,,,,
5651,304211,132800,True,,,,,
5652,304211,161966,True,,,,,
5653,304211,5617,True,,,,,
5654,304211,113829,True,,,,,
5655,304211,5617,True,,,,,
5656,305077,100527,True,,,,,
5657,305077,55721,True,,,,,
5658,305077,6006,True,,,,,
5659,305077,115667,True,,,,,
5660,305036,168252,True,,,,,
5661,305036,161582,True,,,,,
5662,305036,141890,True,,,,,
5663,305036,127098,True,,,,,
5664,305036,165549,True,,,,,
5665,305036,133771,True,,,,,
5666,305036,158972,True,,,,,
5667,305036,147750,True,,,,,
5668,305036,139855,True,,,,,
5669,303672,5617,True,1hXNnct,AFma24S-Uvw,11.0,RatedMovie,2017-04-29 12:36:16
5670,303672,5617,True,1hXNnct,AFma24S-Uvw,11.0,RatedMovie,2017-04-29 12:36:17
5671,168409,933,True,,,,,
5672,305112,90405,True,,,,,
5673,286511,1175,True,,,,,
5674,286511,4467,True,,,,,
5675,286511,37857,True,,,,,
5676,286511,52885,True,,,,,
5677,286511,541,True,,,,,
5678,286511,2594,True,,,,,
5679,304238,56367,True,,,,,
5680,304238,27773,True,,,,,
5681,304238,1193,True,,,,,
5682,292477,115667,True,,,,,
5683,292477,3262,True,,,,,
5684,139967,100527,True,,,,,
5685,295249,56156,True,,,,,
5686,168743,113741,True,,,,,
5687,298084,161582,True,,,,,
5688,298084,158238,True,,,,,
5689,298084,152970,True,,,,,
5690,298084,138204,True,,,,,
5691,298084,168254,True,,,,,
5692,298084,167746,True,,,,,
5693,298084,158872,True,,,,,
5694,298084,159755,True,,,,,
5695,298084,158238,True,,,,,
5696,298084,155820,True,,,,,
5697,305166,5445,True,,,,,
5698,188061,159917,True,,,,,
5699,303933,164175,True,,,,,
5700,303933,128512,True,,,,,
5701,265506,169982,True,,,,,
5702,302340,3969,True,,,,,
5703,302340,64716,True,,,,,
5704,305217,83613,True,,,,,
5705,305217,5463,True,,,,,
5706,305207,1262,True,,,,,
5707,249490,167018,True,,,,,
5708,305244,156387,True,,,,,
5709,305244,156371,True,,,,,
5710,305244,112290,True,cESMvgQ,ESVgF4P221E,12.0,RatedMovie,2017-04-30 17:56:46
5711,305244,134214,True,,,,,
5712,305244,159193,True,,,,,
5713,305244,115174,True,,,,,
5714,283448,7361,True,,,,,
5715,283448,7371,True,,,,,
5716,283448,7327,True,,,,,
5717,283448,62511,True,,,,,
5718,283448,1271,True,,,,,
5719,283448,68269,True,,,,,
5720,283448,145150,True,,,,,
5721,305287,113741,True,,,,,
5722,288490,81591,True,,,,,
5723,304716,62336,True,,,,,
5724,305034,1704,True,fQbbEcj,ReIJ1lbL-Q8,4.0,RatedMovie,2017-05-01 14:22:17
5725,305354,2890,True,,,,,
5726,305354,98961,True,,,,,
5727,305354,2028,True,,,,,
5728,305354,40278,True,,,,,
5729,305354,2890,True,,,,,
5730,305354,108709,True,,,,,
5731,305103,164179,True,,,,,
5732,284051,155968,True,,,,,
5733,284051,157498,True,,,,,
5734,284051,157326,True,,,,,
5735,284051,158528,True,,,,,
5736,284051,160438,True,Djgatnd,_gBnmKOixDM,6.0,RatedMovie,2017-03-05 02:50:35
5737,284051,162606,True,,,,,
5738,284051,155509,True,,,,,
5739,284051,160438,True,Djgatnd,_gBnmKOixDM,6.0,RatedMovie,2017-03-05 02:50:35
5740,284051,51935,True,,,,,
5741,305396,165101,True,,,,,
5742,286476,48780,True,,,,,
5743,286476,79132,True,,,,,
5744,286476,1625,True,,,,,
5745,286476,58295,True,,,,,
5746,286476,96811,True,,,,,
5747,286476,162606,True,cNuneIh,aNGhnNMSopI,6.0,RatedMovie,2017-05-02 09:50:48
5748,286476,48516,True,,,,,
5749,286476,6,True,,,,,
5750,286476,2268,True,,,,,
5751,286476,52604,True,,,,,
5752,286476,4963,True,,,,,
5753,286476,4011,True,cNuneIh,ni4tEtuTccc,12.0,RatedMovie,2017-05-02 09:51:20
5754,286476,5008,True,,,,,
5755,260176,1127,True,,,,,
5756,260176,111759,True,,,,,
5757,260176,104841,True,,,,,
5758,260176,107406,True,,,,,
5759,260176,1653,True,,,,,
5760,260176,55908,True,,,,,
5761,260176,48774,True,,,,,
5762,282854,164909,True,,,,,
5763,304881,166635,True,,,,,
5764,304881,163134,True,,,,,
5765,304881,164175,True,,,,,
5766,304881,162592,True,,,,,
5767,271347,136598,True,,,,,
5768,290775,93840,True,,,,,
5769,292680,2959,True,,,,,
5770,292680,112552,True,,,,,
5771,292680,94466,True,,,,,
5772,292680,79132,True,,,,,
5773,292680,106920,True,,,,,
5774,292680,593,True,,,,,
5775,292680,164179,True,,,,,
5776,274311,158966,True,,,,,
5777,274311,158783,True,,,,,
5778,289725,164909,True,,,,,
5779,304257,104944,True,,,,,
5780,304257,152970,True,,,,,
5781,305259,3000,True,,,,,
5782,305077,5103,True,,,,,
5783,305077,1968,True,,,,,
5784,305077,1259,True,,,,,
5785,305077,104944,True,,,,,
5786,290202,32554,True,,,,,
5787,219759,34437,True,,,,,
5788,219759,103984,True,,,,,
5789,219759,134214,True,,,,,
5790,219759,1186,True,,,,,
5791,219759,7008,True,,,,,
5792,219759,7008,True,,,,,
5793,219759,4872,True,,,,,
5794,219759,7265,True,,,,,
5795,219759,4847,True,,,,,
5796,219759,4872,True,,,,,
5797,219759,105355,True,,,,,
5798,305545,163134,True,,,,,
5799,292561,128898,True,,,,,
5800,292561,128165,True,,,,,
5801,292561,128267,True,,,,,
5802,292561,128600,True,,,,,
5803,304761,1136,True,,,,,
5804,304761,3897,True,,,,,
5805,305569,106920,True,,,,,
5806,305569,104374,True,,,,,
5807,305259,164909,True,,,,,
5808,305590,165551,True,,,,,
5809,292561,168250,True,,,,,
5810,292561,164949,True,,,,,
5811,292561,164917,True,,,,,
5812,292561,162828,True,,,,,
5813,292561,161582,True,,,,,
5814,292561,158966,True,,,,,
5815,292561,160289,True,,,,,
5816,292561,159917,True,,,,,
5817,292561,157851,True,,,,,
5818,292561,150856,True,,,,,
5819,292561,142488,True,,,,,
5820,292561,141890,True,,,,,
5821,292561,140174,True,,,,,
5822,292561,166643,True,,,,,
5823,292561,164909,True,,,,,
5824,292561,165551,True,,,,,
5825,292561,164179,True,,,,,
5826,292561,165527,True,,,,,
5827,292561,162598,True,,,,,
5828,305608,163134,True,,,,,
5829,305516,74789,True,,,,,
5830,304993,1907,True,,,,,
5831,304993,2706,True,,,,,
5832,304993,5903,True,,,,,
5833,304993,107406,True,,,,,
5834,304993,2706,True,,,,,
5835,304993,103228,True,,,,,
5836,304993,5679,True,,,,,
5837,304993,3535,True,,,,,
5838,304993,82459,True,,,,,
5839,305672,112515,True,,,,,
5840,305672,4725,True,,,,,
5841,305672,7982,True,,,,,
5842,305672,107997,True,,,,,
5843,305672,117434,True,,,,,
5844,298963,3825,True,,,,,
5845,298963,6593,True,,,,,
5846,305627,128606,True,,,,,
5847,305627,35,True,,,,,
5848,305627,141749,True,,,,,
5849,305259,157699,True,,,,,
5850,305259,1250,True,,,,,
5851,305259,72011,True,,,,,
5852,305259,91077,True,,,,,
5853,256772,1597,True,,,,,
5854,305712,142999,True,,,,,
5855,305715,7000,True,,,,,
5856,298049,7327,True,,,,,
5857,278545,158783,True,,,,,
5858,278545,140174,True,,,,,
5859,278545,134214,True,,,,,
5860,288125,166635,True,,,,,
5861,288125,79357,True,,,,,
5862,305536,162082,True,,,,,
5863,295719,2186,True,B8YcWQt,YojNaEJf_1k,10.0,RatedMovie,2017-05-08 13:06:02
5864,295719,913,True,B8YcWQt,ognCw56CjFw,2.0,RatedMovie,2017-05-08 13:05:24
5865,263260,113829,True,,,,,
5866,263260,8573,True,,,,,
5867,263260,8573,True,,,,,
5868,263260,52967,True,,,,,
5869,300031,140759,True,,,,,
5870,305811,157961,True,,,,,
5871,305811,118244,True,,,,,
5872,305811,142222,True,,,,,
5873,305934,48394,True,,,,,
5874,305318,118896,True,,,,,
5875,305318,127202,True,,,,,
5876,305318,132549,True,,,,,
5877,305318,140816,True,,,,,
5878,305318,139855,True,,,,,
5879,305318,134214,True,,,,,
5880,305318,152970,True,,,,,
5881,305318,156371,True,,,,,
5882,305318,156387,True,LnT3TvY,C_YqJ_aimkM,6.0,RatedMovie,2017-05-09 14:51:32
5883,305318,158972,True,,,,,
5884,305318,159717,True,,,,,
5885,305318,161922,True,,,,,
5886,305318,165549,True,,,,,
5887,305318,166788,True,,,,,
5888,305318,116136,True,,,,,
5889,168743,112868,True,,,,,
5890,168743,115680,True,,,,,
5891,168743,103306,True,,,,,
5892,305590,142222,True,,,,,
5893,305590,165549,True,,,,,
5894,305590,164540,True,,,,,
5895,305590,155064,True,,,,,
5896,305590,140162,True,,,,,
5897,305590,121169,True,,,,,
5898,305590,109848,True,,,,,
5899,305590,132800,True,,,,,
5900,305590,126599,True,ONSRDL2,BnnhesQ8Rxc,0.0,RatedMovie,2017-05-09 22:33:48
5901,305590,127208,True,,,,,
5902,305590,116781,True,,,,,
5903,305590,55830,True,,,,,
5904,305259,130576,True,,,,,
5905,305259,155064,True,,,,,
5906,168743,110730,True,,,,,
5907,168743,135518,True,,,,,
5908,290202,89480,True,,,,,
5909,305318,139529,True,,,,,
5910,305318,67087,True,,,,,
5911,305318,67087,True,,,,,
5912,305318,58998,True,,,,,
5913,305318,52973,True,xNQ4n4v,K6oqO-xMERc,4.0,RatedMovie,2017-05-10 10:27:43
5914,305318,134393,True,xNQ4n4v,y_KP9x80Z9Q,3.0,RatedMovie,2017-05-10 10:27:51
5915,305318,62434,True,xNQ4n4v,OssgMY_mkMc&hd=1,8.0,RatedMovie,2017-05-10 10:28:11
5916,305318,74946,True,,,,,
5917,305318,35836,True,,,,,
5918,305318,34162,True,,,,,
5919,305318,109895,True,,,,,
5920,305318,64969,True,xNQ4n4v,M3ar1tBj_Zk,12.0,RatedMovie,2017-05-10 10:31:35
5921,305318,64969,True,xNQ4n4v,M3ar1tBj_Zk,12.0,RatedMovie,2017-05-10 10:31:35
5922,305318,69122,True,,,,,
5923,305318,128520,True,,,,,
5924,305318,67255,True,,,,,
5925,248194,5283,True,,,,,
5926,248194,3617,True,,,,,
5927,248194,542,True,,,,,
5928,248194,1358,True,,,,,
5929,305318,56274,True,,,,,
5930,306054,163134,True,,,,,
5931,306054,164909,True,,,,,
5932,306054,152970,True,,,,,
5933,306054,127206,True,,,,,
5934,306054,104863,True,,,,,
5935,306054,113225,True,,,,,
5936,306054,165551,True,,,,,
5937,306054,164175,True,,,,,
5938,289444,4872,True,,,,,
5939,306040,140247,True,,,,,
5940,305600,108981,True,,,,,
5941,305600,108778,True,,,,,
5942,305600,108778,True,,,,,
5943,306080,140820,True,,,,,
5944,284225,115680,True,,,,,
5945,284225,114935,True,,,,,
5946,284225,65642,True,,,,,
5947,284225,4878,True,,,,,
5948,284225,1921,True,,,,,
5949,284225,164179,True,,,,,
5950,284225,94799,True,,,,,
5951,284225,115713,True,,,,,
5952,284225,55908,True,,,,,
5953,284225,54962,True,,,,,
5954,264400,5618,True,,,,,
5955,264400,100553,True,,,,,
5956,264400,6669,True,,,,,
5957,264400,5690,True,,,,,
5958,305820,166635,True,,,,,
5959,305820,165937,True,,,,,
5960,305820,163134,True,,,,,
5961,305820,152017,True,,,,,
5962,305820,157498,True,,,,,
5963,305820,132480,True,,,,,
5964,305820,132424,True,,,,,
5965,305820,130073,True,,,,,
5966,305820,127108,True,,,,,
5967,305820,120392,True,,,,,
5968,305820,115667,True,,,,,
5969,305820,115147,True,,,,,
5970,305820,142372,True,,,,,
5971,305820,132480,True,,,,,
5972,305820,104863,True,,,,,
5973,300462,4359,True,,,,,
5974,300462,1136,True,,,,,
5975,233998,62081,True,,,,,
5976,233998,6709,True,,,,,
5977,233998,2605,True,,,,,
5978,233998,111622,True,,,,,
5979,233998,105653,True,,,,,
5980,233998,39435,True,,,,,
5981,233998,62081,True,,,,,
5982,303933,318,True,4EuOdIB,Kf2kk8T3Z9A,4.0,RatedMovie,2017-05-12 09:49:25
5983,244940,71450,True,,,,,
5984,306154,133645,True,,,,,
5985,306154,2959,True,,,,,
5986,299966,34437,True,,,,,
5987,299966,4235,True,,,,,
5988,305341,112556,True,,,,,
5989,175416,164949,True,,,,,
5990,306185,6254,True,,,,,
5991,306202,152091,True,IZaak2a,sWR5uF-WK9c,4.0,RatedMovie,2017-05-13 04:18:32
5992,306202,149352,True,IZaak2a,arhMMJx7tCU,6.0,RatedMovie,2017-05-13 04:18:24
5993,306202,136598,True,,,,,
5994,276448,134214,True,,,,,
5995,276448,127298,True,,,,,
5996,304993,6263,True,,,,,
5997,304993,74916,True,,,,,
5998,304993,162738,True,,,,,
5999,289433,6867,True,,,,,
6000,305077,130576,True,,,,,
6001,274311,7316,True,,,,,
6002,274311,74916,True,,,,,
6003,304238,2692,True,,,,,
6004,270843,616,True,V37taTW,223bYlLJSnU,2.0,RatedMovie,2017-05-13 16:33:30
6005,270843,3287,True,,,,,
6006,270843,1566,True,,,,,
6007,305341,117192,True,,,,,
6008,305341,163985,True,,,,,
6009,305341,114847,True,,,,,
6010,270843,5283,True,,,,,
6011,303824,45517,True,,,,,
6012,305811,32213,True,,,,,
6013,300462,106841,True,,,,,
6014,306258,114935,True,,,,,
6015,306223,89039,True,,,,,
6016,305811,7700,True,,,,,
6017,305811,32213,True,,,,,
6018,305536,2683,True,,,,,
6019,305536,5481,True,,,,,
6020,305536,2683,True,,,,,
6021,305536,5481,True,,,,,
6022,296527,132660,True,,,,,
6023,296527,134393,True,,,,,
6024,296527,160567,True,,,,,
6025,305380,80860,True,l9YtWku,ZNSeUYw95NY,6.0,RatedMovie,2017-05-14 05:40:03
6026,305380,80860,True,l9YtWku,ZNSeUYw95NY,6.0,RatedMovie,2017-05-14 05:40:05
6027,306291,356,True,,,,,
6028,306291,30707,True,,,,,
6029,306291,1961,True,,,,,
6030,306291,1704,True,,,,,
6031,306291,1961,True,,,,,
6032,306291,318,True,,,,,
6033,306291,4019,True,,,,,
6034,306291,117176,True,,,,,
6035,306291,30707,True,,,,,
6036,306291,1246,True,,,,,
6037,306291,4019,True,,,,,
6038,306291,1704,True,,,,,
6039,306291,3252,True,,,,,
6040,306291,356,True,,,,,
6041,306291,72011,True,,,,,
6042,306291,3147,True,,,,,
6043,306296,608,True,,,,,
6044,306296,46578,True,,,,,
6045,306051,786,True,,,,,
6046,304337,113225,True,,,,,
6047,304337,104863,True,,,,,
6048,305510,7158,True,,,,,
6049,306328,2346,True,,,,,
6050,306328,45175,True,,,,,
6051,294923,137857,True,,,,,
6052,294923,135887,True,,,,,
6053,306338,159441,True,,,,,
6054,306338,132157,True,,,,,
6055,304457,8784,True,,,,,
6056,305510,180,True,,,,,
6057,290626,77837,True,,,,,
6058,306413,50912,True,,,,,
6059,306413,94959,True,,,,,
6060,306413,7147,True,,,,,
6061,306413,59387,True,,,,,
6062,305564,4571,True,,,,,
6063,305564,78209,True,,,,,
6064,305564,6957,True,,,,,
6065,305564,141866,True,,,,,
6066,305564,353,True,,,,,
6067,305564,3421,True,,,,,
6068,305564,77866,True,,,,,
6069,305564,142997,True,,,,,
6070,305564,103372,True,,,,,
6071,305564,136562,True,,,,,
6072,305564,91974,True,,,,,
6073,305564,89753,True,,,,,
6074,305564,160563,True,,,,,
6075,305564,89753,True,,,,,
6076,305564,160563,True,,,,,
6077,305564,141866,True,,,,,
6078,305564,353,True,,,,,
6079,305564,91974,True,,,,,
6080,305564,78209,True,,,,,
6081,305564,142997,True,,,,,
6082,292561,6957,True,,,,,
6083,292561,4571,True,,,,,
6084,292561,89753,True,,,,,
6085,292561,91974,True,,,,,
6086,292561,78209,True,,,,,
6087,292561,103372,True,,,,,
6088,292561,353,True,,,,,
6089,292561,3421,True,,,,,
6090,292561,141866,True,,,,,
6091,292561,160563,True,,,,,
6092,292561,136562,True,,,,,
6093,292561,103372,True,,,,,
6094,292561,142997,True,,,,,
6095,292561,78209,True,,,,,
6096,292561,141866,True,,,,,
6097,292561,3421,True,,,,,
6098,283448,48744,True,,,,,
6099,306115,106782,True,,,,,
6100,263260,27731,True,,,,,
6101,263260,6713,True,,,,,
6102,288125,136562,True,,,,,
6103,305103,3421,True,,,,,
6104,287081,128620,True,,,,,
6105,287081,127098,True,,,,,
6106,287081,158238,True,,,,,
6107,287081,118924,True,,,,,
6108,269908,8907,True,,,,,
6109,269908,98154,True,,,,,
6110,269908,103772,True,,,,,
6111,305077,55765,True,,,,,
6112,305077,4239,True,,,,,
6113,305077,53921,True,,,,,
6114,305077,62644,True,,,,,
6115,306149,160718,True,,,,,
6116,290202,172711,True,,,,,
6117,299962,2485,True,,,,,
6118,306584,172717,True,9WbEgxT,,8.0,RatedMovie,2017-05-19 11:14:10
6119,131684,5881,True,,,,,
6120,131684,52328,True,,,,,
6121,131684,8914,True,,,,,
6122,306168,318,True,,,,,
6123,306168,155968,True,,,,,
6124,299758,143444,True,,,,,
6125,263218,102903,True,,,,,
6126,290202,152372,True,,,,,
6127,284051,745,True,,,,,
6128,305244,37727,True,,,,,
6129,305244,1092,True,,,,,
6130,284051,64969,True,,,,,
6131,305045,50,True,,,,,
6132,305045,4011,True,,,,,
6133,284051,172721,True,,,,,
6134,284051,3968,True,,,,,
6135,284051,2105,True,,,,,
6136,284051,7173,True,,,,,
6137,242095,1834,True,,,,,
6138,306625,168250,True,,,,,
6139,305318,133645,True,9s2lEFH,bF1YIF_FknI,7.0,RatedMovie,2017-05-20 05:29:38
6140,305318,128606,True,,,,,
6141,305318,142222,True,,,,,
6142,305318,158972,True,,,,,
6143,305318,165549,True,,,,,
6144,305318,116136,True,,,,,
6145,305318,127206,True,,,,,
6146,305318,140174,True,,,,,
6147,305687,3979,True,,,,,
6148,292017,157498,True,,,,,
6149,292017,159717,True,,,,,
6150,292017,168250,True,,,,,
6151,292561,733,True,,,,,
6152,292561,51935,True,,,,,
6153,292561,88744,True,,,,,
6154,256127,79553,True,,,,,
6155,306250,3275,True,,,,,
6156,306250,36529,True,,,,,
6157,304527,8969,True,,,,,
6158,304527,172799,True,,,,,
6159,306655,1527,True,,,,,
6160,306655,1527,True,,,,,
6161,306655,31804,True,,,,,
6162,306655,52950,True,,,,,
6163,306646,63433,True,,,,,
6164,306646,135569,True,,,,,
6165,306646,111759,True,,,,,
6166,306723,163134,True,,,,,
6167,306723,164175,True,,,,,
6168,283462,60333,True,,,,,
6169,306572,168254,True,,,,,
6170,306572,165103,True,,,,,
6171,238175,51255,True,,,,,
6172,238175,33679,True,,,,,
6173,197667,162082,True,,,,,
6174,197667,70,True,,,,,
6175,288610,168250,True,,,,,
6176,288610,165527,True,,,,,
6177,196547,67734,True,,,,,
6178,238175,1464,True,,,,,
6179,213060,74458,True,,,,,
6180,213060,4902,True,,,,,
6181,213060,27773,True,,,,,
6182,305806,1653,True,,,,,
6183,160664,159717,True,,,,,
6184,160664,139855,True,,,,,
6185,306805,165549,True,,,,,
6186,306805,3949,True,,,,,
6187,306821,4973,True,,,,,
6188,306821,96606,True,,,,,
6189,305318,103980,True,FQIHtZL,t0O2XsTxe3o,9.0,RatedMovie,2017-05-23 10:08:02
6190,305819,2410,True,,,,,
6191,279250,103253,True,,,,,
6192,306065,1,True,,,,,
6193,306065,4306,True,,,,,
6194,249885,54256,True,,,,,
6195,294923,3552,True,,,,,
6196,294923,92259,True,,,,,
6197,293403,164200,True,,,,,
6198,293403,137857,True,,,,,
6199,306165,95067,True,,,,,
6200,306165,96150,True,,,,,
6201,306924,92243,True,,,,,
6202,306924,127140,True,,,,,
6203,306924,111387,True,,,,,
6204,306924,135885,True,,,,,
6205,306924,115216,True,,,,,
6206,306924,95058,True,,,,,
6207,306924,101612,True,,,,,
6208,306924,128604,True,,,,,
6209,238175,8033,True,,,,,
6210,306452,130684,True,,,,,
6211,306154,127140,True,,,,,
6212,306154,92243,True,,,,,
6213,306154,101612,True,,,,,
6214,306154,115216,True,,,,,
6215,306154,135885,True,,,,,
6216,306154,128604,True,,,,,
6217,306931,92243,True,,,,,
6218,306931,111387,True,,,,,
6219,306931,127178,True,,,,,
6220,306931,127140,True,,,,,
6221,306931,95058,True,,,,,
6222,306931,96150,True,,,,,
6223,306931,115216,True,,,,,
6224,305318,118826,True,,,,,
6225,306948,119332,True,,,,,
6226,267800,4282,True,,,,,
6227,267800,26326,True,,,,,
6228,306523,118872,True,,,,,
6229,306957,2858,True,,,,,
6230,306957,6870,True,,,,,
6231,306154,158972,True,,,,,
6232,306154,145150,True,,,,,
6233,306154,133645,True,,,,,
6234,306154,132961,True,,,,,
6235,306154,133645,True,,,,,
6236,306154,113064,True,,,,,
6237,306154,80775,True,,,,,
6238,306154,165551,True,,,,,
6239,306154,165549,True,,,,,
6240,289281,165549,True,,,,,
6241,289281,162598,True,,,,,
6242,289281,162600,True,,,,,
6243,289281,163645,True,,,,,
6244,289281,135536,True,,,,,
6245,303622,57504,True,,,,,
6246,303622,64993,True,,,,,
6247,306745,158783,True,,,,,
6248,306745,139747,True,,,,,
6249,290926,1252,True,N1dqtci,acB78SkO80A,1.0,RatedMovie,2017-05-26 20:59:40
6250,290926,4866,True,,,,,
6251,290926,2268,True,,,,,
6252,296059,56333,True,,,,,
6253,304637,68959,True,,,,,
6254,279250,1527,True,,,,,
6255,307012,272,True,,,,,
6256,293065,122918,True,,,,,
6257,293065,161354,True,,,,,
6258,307005,7361,True,,,,,
6259,307010,162578,True,,,,,
6260,307010,164175,True,,,,,
6261,307010,163134,True,,,,,
6262,307010,158966,True,,,,,
6263,307010,168250,True,,,,,
6264,307010,157498,True,,,,,
6265,306154,1259,True,,,,,
6266,306154,71745,True,,,,,
6267,306154,140174,True,,,,,
6268,278653,48780,True,,,,,
6269,278653,4226,True,,,,,
6270,278653,50,True,,,,,
6271,307010,156387,True,,,,,
6272,307010,155392,True,,,,,
6273,307010,161922,True,,,,,
6274,307010,127206,True,,,,,
6275,307010,127108,True,,,,,
6276,307010,132424,True,,,,,
6277,307010,132480,True,,,,,
6278,307010,128512,True,,,,,
6279,307010,152970,True,,,,,
6280,307010,159717,True,,,,,
6281,270515,98491,True,,,,,
6282,270515,72356,True,,,,,
6283,270515,95377,True,,,,,
6284,291189,165937,True,,,,,
6285,289725,4226,True,,,,,
6286,289725,142488,True,,,,,
6287,289725,30749,True,,,,,
6288,307076,798,True,,,,,
6289,307076,3999,True,,,,,
6290,307025,167018,True,,,,,
6291,307035,4011,True,,,,,
6292,307076,733,True,,,,,
6293,307076,3999,True,,,,,
6294,307160,164179,True,,,,,
6295,307160,163134,True,,,,,
6296,307160,160718,True,,,,,
6297,307160,156387,True,,,,,
6298,307160,161922,True,,,,,
6299,303533,8365,True,,,,,
6300,305889,136030,True,,,,,
6301,305889,134915,True,,,,,
6302,307160,8535,True,,,,,
6303,295249,156726,True,,,,,
6304,307035,55247,True,,,,,
6305,307035,55814,True,,,,,
6306,303577,164949,True,,,,,
6307,298254,167370,True,,,,,
6308,307256,81845,True,,,,,
6309,307256,8665,True,,,,,
6310,307256,318,True,SuY7nut,Kf2kk8T3Z9A,4.0,RatedMovie,2017-05-31 14:31:34
6311,307256,91658,True,,,,,
6312,307256,7361,True,,,,,
6313,307256,30707,True,SuY7nut,OCDZLsqwH28,3.0,RatedMovie,2017-05-31 14:37:52
6314,307256,1307,True,,,,,
6315,307256,44694,True,SuY7nut,ABSvppyQGdE,10.0,RatedMovie,2017-05-31 14:39:36
6316,307256,40629,True,SuY7nut,cTZAzVzFShw,3.0,RatedMovie,2017-05-31 14:45:45
6317,307256,3083,True,SuY7nut,6SFkzU3n4TI,12.0,RatedMovie,2017-05-31 14:48:03
6318,307256,1246,True,,,,,
6319,307256,8873,True,,,,,
6320,307256,5225,True,,,,,
6321,307256,5878,True,,,,,
6322,307256,5225,True,,,,,
6323,307256,71579,True,,,,,
6324,307025,149354,True,,,,,
6325,307025,111375,True,,,,,
6326,270632,168712,True,,,,,
6327,270632,2147,True,,,,,
6328,307010,74688,True,,,,,
6329,307374,45672,True,QrHpeTI,APUqyhgtCfk,1.0,RatedMovie,2017-06-02 16:32:02
6330,307374,45672,True,QrHpeTI,APUqyhgtCfk,1.0,RatedMovie,2017-06-02 16:32:05
6331,307374,1073,True,QrHpeTI,Y_Pyp0liDeE,2.0,RatedMovie,2017-06-02 16:32:25
6332,307374,1073,True,QrHpeTI,Y_Pyp0liDeE,2.0,RatedMovie,2017-06-02 16:32:28
6333,307374,87306,True,,,,,
6334,307374,5574,True,,,,,
